,mm_lon,mm_lat,edge_id,pos,dev,type
6145,-122.338936,47.661373,712,0.377,0.844,interpolated
6146,-122.338913,47.661373,712,0.416,0.844,interpolated
6147,-122.338898,47.661373,712,0.442,0.844,interpolated
6148,-122.338913,47.661373,712,0.416,0.844,interpolated
6149,-122.338913,47.661373,712,0.416,0.844,interpolated
6150,-122.338913,47.661373,712,0.416,0.844,interpolated
6151,-122.338913,47.661373,712,0.416,0.844,interpolated
6152,-122.338913,47.661373,712,0.416,0.844,interpolated
6153,-122.338913,47.661373,712,0.416,0.844,interpolated
6154,-122.338913,47.661373,712,0.416,0.844,interpolated
6155,-122.338913,47.661373,712,0.416,0.844,interpolated
6156,-122.338913,47.661373,712,0.416,0.844,interpolated
6157,-122.338913,47.661373,712,0.416,0.844,interpolated
6158,-122.338898,47.661373,712,0.442,0.844,interpolated
6159,-122.338867,47.661373,712,0.494,0.844,interpolated
6160,-122.338837,47.661373,712,0.545,0.844,matched
6161,-122.338783,47.661373,712,0.636,0.844,interpolated
6162,-122.338699,47.661373,712,0.779,0.844,matched
6163,-122.338654,47.661373,712,0.857,0.844,interpolated
6164,-122.33857,47.661373,713,0.0,1.415,interpolated
6165,-122.338531,47.661373,713,0.058,0.844,matched
6166,-122.338486,47.661373,713,0.128,2.531,interpolated
6167,-122.338432,47.661373,713,0.209,2.531,interpolated
6168,-122.338417,47.661373,713,0.233,2.531,interpolated
6169,-122.338402,47.661373,713,0.256,2.531,interpolated
6170,-122.338387,47.661373,713,0.279,2.531,matched
6171,-122.338387,47.661373,713,0.279,2.531,interpolated
6172,-122.338387,47.661373,713,0.279,2.531,interpolated
6173,-122.338387,47.661373,713,0.279,2.531,interpolated
6174,-122.338387,47.661373,713,0.279,2.531,interpolated
6175,-122.338387,47.661373,713,0.279,2.531,interpolated
6176,-122.338387,47.661373,713,0.279,2.531,interpolated
6177,-122.338387,47.661373,713,0.279,2.531,interpolated
6178,-122.338387,47.661373,713,0.279,2.531,interpolated
6179,-122.338387,47.661373,713,0.279,2.531,interpolated
6180,-122.338387,47.661373,713,0.279,2.531,interpolated
6181,-122.338348,47.661373,713,0.337,2.531,interpolated
6182,-122.338333,47.661373,713,0.36,2.531,interpolated
6183,-122.33828,47.661373,713,0.442,0.844,interpolated
6184,-122.338249,47.661373,713,0.488,0.844,matched
6185,-122.338234,47.661373,713,0.512,0.844,interpolated
6186,-122.338203,47.661373,713,0.558,0.844,interpolated
6187,-122.338203,47.661373,713,0.558,0.844,interpolated
6188,-122.338203,47.661373,713,0.558,0.844,interpolated
6189,-122.338181,47.661373,713,0.593,0.844,interpolated
6190,-122.338165,47.661373,713,0.616,0.844,interpolated
6191,-122.33812,47.661373,713,0.686,0.844,interpolated
6192,-122.338066,47.661373,713,0.767,0.844,matched
6193,-122.33802,47.661373,713,0.837,0.844,interpolated
6194,-122.337914,47.661373,714,0.0,4.066,interpolated
6195,-122.337883,47.661373,714,0.125,0.844,matched
6196,-122.33783,47.661373,714,0.344,0.844,interpolated
6197,-122.337784,47.661373,714,0.531,0.844,interpolated
6198,-122.337753,47.661373,714,0.656,0.844,interpolated
6199,-122.337715,47.661373,714,0.812,0.844,matched
6200,-122.337669,47.661373,714,1.0,0.844,interpolated
6201,-122.337616,47.661373,715,0.179,0.844,interpolated
6202,-122.337532,47.661373,715,0.462,2.531,matched
6203,-122.337448,47.661373,715,0.744,2.531,interpolated
6204,-122.337364,47.661373,716,0.059,2.531,matched
6205,-122.33725,47.661373,716,0.941,2.531,interpolated
6206,-122.337166,47.661373,717,0.286,2.531,matched
6207,-122.337067,47.661373,717,0.657,2.531,interpolated
6208,-122.336967,47.661373,718,0.014,2.531,matched
6209,-122.336868,47.661373,718,0.192,2.531,interpolated
6210,-122.336769,47.661373,718,0.37,2.531,matched
6211,-122.336685,47.661369,718,0.521,2.109,interpolated
6212,-122.336617,47.661369,718,0.644,0.422,matched
6213,-122.336563,47.661369,718,0.74,0.422,interpolated
6214,-122.336548,47.661369,718,0.767,0.422,interpolated
6215,-122.336548,47.661369,718,0.767,0.422,interpolated
6216,-122.336548,47.661369,718,0.767,0.422,interpolated
6217,-122.336548,47.661369,718,0.767,0.422,interpolated
6218,-122.336548,47.661369,718,0.767,0.422,interpolated
6219,-122.336548,47.661369,718,0.767,0.422,interpolated
6220,-122.336548,47.661369,718,0.767,0.422,interpolated
6221,-122.336548,47.661369,718,0.767,0.422,interpolated
6222,-122.336548,47.661369,718,0.767,0.422,interpolated
6223,-122.336548,47.661369,718,0.767,1.687,interpolated
6224,-122.336548,47.661369,718,0.767,1.687,interpolated
6225,-122.336548,47.661369,718,0.767,1.687,interpolated
6226,-122.336548,47.661369,718,0.767,1.687,interpolated
6227,-122.336548,47.661369,718,0.767,1.687,interpolated
6228,-122.336548,47.661369,718,0.767,1.687,interpolated
6229,-122.336548,47.661369,718,0.767,1.687,interpolated
6230,-122.336548,47.661369,718,0.767,1.687,interpolated
6231,-122.336548,47.661369,718,0.767,1.687,interpolated
6232,-122.336548,47.661369,718,0.767,3.374,interpolated
6233,-122.336548,47.661369,718,0.767,3.374,interpolated
6234,-122.336548,47.661369,718,0.767,3.374,interpolated
6235,-122.336548,47.661369,718,0.767,3.374,interpolated
6236,-122.336548,47.661369,718,0.767,3.374,interpolated
6237,-122.336548,47.661369,718,0.767,3.374,interpolated
6238,-122.336548,47.661369,718,0.767,3.374,interpolated
6239,-122.336548,47.661369,718,0.767,3.374,interpolated
6240,-122.336548,47.661369,718,0.767,3.374,interpolated
6241,-122.336548,47.661369,718,0.767,3.374,interpolated
6242,-122.336548,47.661369,718,0.767,3.374,interpolated
6243,-122.336548,47.661369,718,0.767,3.374,interpolated
6244,-122.336548,47.661369,718,0.767,3.374,interpolated
6245,-122.336548,47.661369,718,0.767,3.374,interpolated
6246,-122.336548,47.661369,718,0.767,3.374,interpolated
6247,-122.336548,47.661369,718,0.767,3.374,interpolated
6248,-122.336548,47.661369,718,0.767,5.061,interpolated
6249,-122.336548,47.661369,718,0.767,5.061,interpolated
6250,-122.336548,47.661369,718,0.767,5.061,interpolated
6251,-122.336548,47.661369,718,0.767,5.061,interpolated
6252,-122.336548,47.661369,718,0.767,5.061,interpolated
6253,-122.336548,47.661369,718,0.767,5.061,interpolated
6254,-122.336548,47.661369,718,0.767,5.061,interpolated
6255,-122.336548,47.661369,718,0.767,5.061,interpolated
6256,-122.336548,47.661369,718,0.767,5.061,interpolated
6257,-122.336548,47.661369,718,0.767,5.061,interpolated
6258,-122.336548,47.661369,718,0.767,5.061,interpolated
6259,-122.336548,47.661369,718,0.767,5.061,interpolated
6260,-122.336548,47.661369,718,0.767,5.061,interpolated
6261,-122.336548,47.661369,718,0.767,5.061,interpolated
6262,-122.336548,47.661369,718,0.767,7.17,interpolated
6263,-122.336533,47.661369,718,0.795,7.17,interpolated
6264,-122.336464,47.661369,718,0.918,7.17,matched
6265,-122.336403,47.661369,719,0.067,7.17,interpolated
6266,-122.336304,47.661369,719,0.5,5.061,matched
6267,-122.336197,47.661369,719,0.967,5.061,interpolated
6268,-122.336082,47.661369,720,0.269,5.061,matched
6269,-122.335968,47.661369,720,0.558,5.061,interpolated
6270,-122.335831,47.661369,720,0.904,5.061,matched
6271,-122.335701,47.661369,721,0.267,5.061,interpolated
6272,-122.335587,47.661369,721,0.6,5.061,matched
6273,-122.335449,47.661369,721,1.0,3.374,matched
6274,-122.335335,47.661369,722,0.714,3.374,interpolated
6275,-122.335236,47.661369,723,0.369,3.374,matched
6276,-122.335136,47.661369,724,0.051,3.374,interpolated
6277,-122.33503,47.661369,724,0.75,3.374,matched
6278,-122.33493,47.661369,725,0.092,3.374,interpolated
6279,-122.334831,47.661369,725,0.241,3.374,matched
6280,-122.33477,47.661369,725,0.333,3.374,interpolated
6281,-122.334686,47.661369,725,0.46,3.374,matched
6282,-122.334602,47.661369,725,0.586,3.374,interpolated
6283,-122.334518,47.661369,725,0.713,3.374,matched
6284,-122.33445,47.661369,725,0.816,3.374,interpolated
6285,-122.334366,47.661369,725,0.943,3.374,matched
6286,-122.334282,47.661369,726,0.079,3.374,interpolated
6287,-122.334198,47.661369,726,0.224,3.374,matched
6288,-122.334084,47.661369,726,0.421,3.374,interpolated
6289,-122.334,47.661366,726,0.566,3.796,matched
6290,-122.33387,47.661366,726,0.789,3.796,interpolated
6291,-122.333748,47.661366,726,0.0,3.796,matched
6292,-122.333633,47.661366,727,0.326,3.796,interpolated
6293,-122.333504,47.661366,727,0.696,2.109,matched
6294,-122.333382,47.661366,728,0.018,2.109,interpolated
6295,-122.333252,47.661366,728,0.171,2.109,matched
6296,-122.333099,47.661366,728,0.351,2.109,matched
6297,-122.33297,47.661366,728,0.505,2.109,interpolated
6298,-122.332832,47.661366,728,0.667,2.109,matched
6299,-122.332703,47.661366,728,0.82,2.109,interpolated
6300,-122.33255,47.661366,728,1.0,2.109,matched
6301,-122.33242,47.661366,729,0.181,2.109,interpolated
6302,-122.332283,47.661366,729,0.372,2.109,matched
6303,-122.332184,47.661366,729,0.511,2.109,interpolated
6304,-122.3321,47.661366,729,0.628,2.109,matched
6305,-122.332047,47.661366,729,0.702,2.109,interpolated
6306,-122.332016,47.661366,729,0.745,2.109,interpolated
6307,-122.331985,47.661366,729,0.787,2.109,interpolated
6308,-122.33197,47.661366,729,0.809,2.109,interpolated
6309,-122.33197,47.661366,729,0.809,2.109,interpolated
6310,-122.331932,47.661366,729,0.862,2.109,matched
6311,-122.331917,47.661366,729,0.883,2.109,interpolated
6312,-122.331833,47.661366,730,0.0,2.396,interpolated
6313,-122.331802,47.661366,730,0.067,2.109,interpolated
6314,-122.331734,47.661366,730,0.217,2.109,matched
6315,-122.33165,47.661366,730,0.4,2.109,interpolated
6316,-122.331581,47.661362,730,0.55,2.531,matched
6317,-122.33152,47.661362,730,0.683,0.422,interpolated
6318,-122.331436,47.661362,730,0.867,0.422,matched
6319,-122.331367,47.661362,731,0.016,0.422,interpolated
6320,-122.331299,47.661362,731,0.161,0.422,matched
6321,-122.331253,47.661362,731,0.258,0.422,interpolated
6322,-122.33123,47.661362,731,0.306,0.422,interpolated
6323,-122.331215,47.661362,731,0.339,0.422,interpolated
6324,-122.331215,47.661362,731,0.339,0.422,interpolated
6325,-122.331215,47.661362,731,0.339,0.422,interpolated
6326,-122.33123,47.661362,731,0.306,0.422,interpolated
6327,-122.33123,47.661362,731,0.306,0.422,interpolated
6328,-122.33123,47.661362,731,0.306,0.422,interpolated
6329,-122.33123,47.661362,731,0.306,0.422,interpolated
6330,-122.331215,47.661362,731,0.339,0.422,interpolated
6331,-122.331215,47.661362,731,0.339,0.422,interpolated
6332,-122.3312,47.661362,731,0.371,0.422,interpolated
6333,-122.331184,47.661362,731,0.403,0.422,interpolated
6334,-122.331146,47.661362,731,0.484,0.422,matched
6335,-122.331116,47.661362,731,0.548,0.422,interpolated
6336,-122.3311,47.661362,731,0.581,0.422,interpolated
6337,-122.33107,47.661362,731,0.645,0.422,interpolated
6338,-122.331047,47.661362,731,0.694,0.422,interpolated
6339,-122.331032,47.661362,731,0.726,0.422,interpolated
6340,-122.331001,47.661362,731,0.79,0.422,matched
6341,-122.331001,47.661362,731,0.79,0.422,interpolated
6342,-122.330963,47.661362,731,0.871,0.422,interpolated
6343,-122.330902,47.661362,732,0.0,2.311,interpolated
6344,-122.330902,47.661362,732,0.0,1.212,interpolated
6345,-122.330864,47.661362,732,0.093,2.531,matched
6346,-122.330818,47.661362,732,0.204,2.531,interpolated
6347,-122.330765,47.661362,732,0.333,2.531,interpolated
6348,-122.330734,47.661362,732,0.407,2.531,interpolated
6349,-122.330704,47.661362,732,0.481,2.531,matched
6350,-122.330666,47.661362,732,0.574,0.422,interpolated
6351,-122.330666,47.661362,732,0.574,0.422,interpolated
6352,-122.33065,47.661362,732,0.611,0.422,interpolated
6353,-122.33065,47.661362,732,0.611,0.422,interpolated
6354,-122.330635,47.661362,732,0.648,0.422,interpolated
6355,-122.330635,47.661362,732,0.648,0.422,interpolated
6356,-122.33062,47.661362,732,0.685,0.422,interpolated
6357,-122.330597,47.661362,732,0.741,0.422,interpolated
6358,-122.330597,47.661362,732,0.741,0.422,interpolated
6359,-122.330582,47.661362,732,0.778,0.422,interpolated
6360,-122.330582,47.661362,732,0.778,0.422,interpolated
6361,-122.330582,47.661362,732,0.778,0.422,interpolated
6362,-122.330582,47.661362,732,0.778,0.422,interpolated
6363,-122.330582,47.661362,732,0.778,0.422,interpolated
6364,-122.330582,47.661362,732,0.778,0.422,interpolated
6365,-122.330582,47.661362,732,0.778,0.422,interpolated
6366,-122.330582,47.661362,732,0.778,0.422,interpolated
6367,-122.330582,47.661362,732,0.778,0.422,interpolated
6368,-122.330582,47.661362,732,0.778,0.422,interpolated
6369,-122.330582,47.661362,732,0.778,0.422,interpolated
6370,-122.330582,47.661362,732,0.778,0.422,interpolated
6371,-122.330582,47.661362,732,0.778,0.422,interpolated
6372,-122.330582,47.661362,732,0.778,0.422,interpolated
6373,-122.330566,47.661362,732,0.815,0.422,matched
6374,-122.330536,47.661362,732,0.889,0.422,interpolated
6375,-122.33049,47.661362,733,0.0,1.756,interpolated
6376,-122.330482,47.661362,733,0.024,0.422,interpolated
6377,-122.330467,47.661362,733,0.071,0.422,interpolated
6378,-122.330437,47.661362,733,0.167,0.422,interpolated
6379,-122.330414,47.661362,733,0.238,0.422,matched
6380,-122.330414,47.661362,733,0.238,0.422,interpolated
6381,-122.330414,47.661362,733,0.238,0.422,interpolated
6382,-122.330399,47.661362,733,0.286,0.422,interpolated
6383,-122.330399,47.661362,733,0.286,0.422,interpolated
6384,-122.330399,47.661362,733,0.286,0.422,interpolated
6385,-122.330399,47.661362,733,0.286,0.422,interpolated
6386,-122.330399,47.661362,733,0.286,0.422,interpolated
6387,-122.330399,47.661362,733,0.286,0.422,interpolated
6388,-122.330399,47.661362,733,0.286,0.422,interpolated
6389,-122.330383,47.661362,733,0.333,0.422,interpolated
6390,-122.330383,47.661362,733,0.333,0.422,interpolated
6391,-122.330383,47.661362,733,0.333,0.422,interpolated
6392,-122.330383,47.661362,733,0.333,0.422,interpolated
6393,-122.330383,47.661362,733,0.333,0.422,interpolated
6394,-122.330383,47.661362,733,0.333,0.422,interpolated
6395,-122.330383,47.661362,733,0.333,1.265,interpolated
6396,-122.330368,47.661362,733,0.381,1.265,interpolated
6397,-122.330353,47.661362,733,0.429,1.265,interpolated
6398,-122.330315,47.661362,733,0.548,1.265,interpolated
6399,-122.330299,47.661362,733,0.595,1.265,interpolated
6400,-122.330269,47.661362,733,0.69,1.265,matched
6401,-122.330231,47.661362,733,0.81,1.265,interpolated
6402,-122.33017,47.661362,734,0.0,2.601,interpolated
6403,-122.330147,47.661362,734,0.019,1.265,interpolated
6404,-122.330086,47.661362,734,0.071,1.265,matched
6405,-122.330017,47.661362,734,0.128,1.265,interpolated
6406,-122.329933,47.661362,734,0.199,1.265,matched
6407,-122.32988,47.661362,734,0.244,1.265,interpolated
6408,-122.329834,47.661362,734,0.282,1.265,interpolated
6409,-122.329781,47.661362,734,0.327,1.265,matched
6410,-122.32975,47.661362,734,0.353,2.952,interpolated
6411,-122.32972,47.661362,734,0.378,1.265,interpolated
6412,-122.329681,47.661362,734,0.41,1.265,interpolated
6413,-122.329666,47.661362,734,0.423,1.265,interpolated
6414,-122.329636,47.661362,734,0.449,1.265,matched
6415,-122.329636,47.661362,734,0.449,1.265,interpolated
6416,-122.32962,47.661362,734,0.462,1.265,interpolated
6417,-122.329597,47.661362,734,0.481,1.265,interpolated
6418,-122.329567,47.661362,734,0.506,1.265,interpolated
6419,-122.329552,47.661362,734,0.519,1.265,interpolated
6420,-122.329498,47.661358,734,0.564,0.844,matched
6421,-122.329453,47.661358,734,0.603,0.844,interpolated
6422,-122.329384,47.661358,734,0.66,0.844,interpolated
6423,-122.329315,47.661358,734,0.718,0.844,matched
6424,-122.329247,47.661358,734,0.776,0.844,interpolated
6425,-122.32917,47.661358,734,0.84,0.844,matched
6426,-122.329102,47.661358,734,0.897,0.844,interpolated
6427,-122.329018,47.661358,734,0.968,0.844,matched
6428,-122.328934,47.661358,735,0.063,0.844,interpolated
6429,-122.32885,47.661358,735,0.179,0.844,matched
6430,-122.328766,47.661358,735,0.295,0.844,interpolated
6431,-122.328682,47.661358,735,0.411,0.844,matched
6432,-122.328598,47.661358,735,0.526,0.844,interpolated
6433,-122.328499,47.661358,735,0.663,0.844,matched
6434,-122.328415,47.661358,735,0.779,0.844,interpolated
6435,-122.328346,47.661358,735,0.874,0.844,matched
6436,-122.328285,47.661358,735,0.958,0.844,interpolated
6437,-122.328247,47.661358,736,0.034,0.844,interpolated
6438,-122.328232,47.661358,736,0.103,0.844,interpolated
6439,-122.328217,47.661358,736,0.172,0.844,interpolated
6440,-122.328201,47.661358,736,0.241,0.844,matched
6441,-122.328201,47.661358,736,0.241,0.844,interpolated
6442,-122.328163,47.661358,736,0.414,0.844,interpolated
6443,-122.328133,47.661358,736,0.552,0.844,interpolated
6444,-122.328087,47.661358,736,0.759,0.844,interpolated
6445,-122.328033,47.661358,736,0.0,0.844,matched
6446,-122.32795,47.661358,738,0.034,0.844,interpolated
6447,-122.327866,47.661358,738,0.22,0.844,matched
6448,-122.327797,47.661358,738,0.373,0.844,interpolated
6449,-122.327713,47.661358,738,0.559,0.844,matched
6450,-122.327637,47.661358,738,0.729,0.844,interpolated
6451,-122.327553,47.661358,738,0.915,0.844,matched
6452,-122.327484,47.661358,739,0.121,0.844,interpolated
6453,-122.327415,47.661358,739,0.394,0.844,matched
6454,-122.32737,47.661358,739,0.576,2.531,interpolated
6455,-122.327263,47.661358,740,0.0,4.714,interpolated
6456,-122.327263,47.661358,740,0.0,3.051,interpolated
6457,-122.327232,47.661358,740,0.08,2.531,matched
6458,-122.327202,47.661358,740,0.16,2.531,interpolated
6459,-122.327148,47.661358,740,0.3,2.531,interpolated
6460,-122.327133,47.661358,740,0.34,2.531,interpolated
6461,-122.327103,47.661358,740,0.42,2.531,interpolated
6462,-122.327065,47.661354,740,0.52,2.109,matched
6463,-122.327049,47.661354,740,0.56,2.109,interpolated
6464,-122.327034,47.661354,740,0.6,2.109,interpolated
6465,-122.327003,47.661354,740,0.68,2.109,interpolated
6466,-122.326965,47.661354,740,0.78,2.109,interpolated
6467,-122.326897,47.661354,740,0.96,2.109,matched
6468,-122.326836,47.661354,741,0.118,2.109,interpolated
6469,-122.326767,47.661354,741,0.294,2.109,interpolated
6470,-122.326683,47.661354,741,0.51,2.109,matched
6471,-122.326584,47.661354,741,0.765,2.109,interpolated
6472,-122.3265,47.661354,741,0.98,2.109,matched
6473,-122.326431,47.661354,742,0.216,2.109,interpolated
6474,-122.32637,47.661354,742,0.432,2.109,interpolated
6475,-122.326302,47.661354,742,0.676,2.109,matched
6476,-122.326233,47.661354,742,0.919,2.109,interpolated
6477,-122.326164,47.661354,743,0.105,2.109,matched
6478,-122.32608,47.661354,743,0.298,2.109,interpolated
6479,-122.326019,47.661354,743,0.439,2.109,matched
6480,-122.325951,47.661354,743,0.596,2.109,interpolated
6481,-122.325882,47.661354,743,0.754,2.109,matched
6482,-122.325836,47.661354,743,0.86,2.109,interpolated
6483,-122.325768,47.661354,744,0.1,2.109,interpolated
6484,-122.325684,47.661354,745,0.026,2.109,matched
6485,-122.325615,47.661354,745,0.145,2.109,interpolated
6486,-122.325531,47.661354,745,0.289,2.109,matched
6487,-122.32547,47.661354,745,0.395,2.109,interpolated
6488,-122.325386,47.661354,745,0.539,2.109,matched
6489,-122.325302,47.661354,745,0.684,2.109,interpolated
6490,-122.325203,47.661354,745,0.855,2.109,matched
6491,-122.325119,47.661354,745,1.0,2.109,interpolated
6492,-122.32502,47.661354,746,0.52,2.109,matched
6493,-122.324936,47.661354,746,0.96,2.109,interpolated
6494,-122.324867,47.661354,747,0.069,2.109,matched
6495,-122.324783,47.661354,747,0.164,4.218,interpolated
6496,-122.324699,47.661354,747,0.259,4.218,matched
6497,-122.324615,47.661354,747,0.353,2.109,interpolated
6498,-122.324547,47.661354,747,0.431,2.109,matched
6499,-122.324486,47.66135,747,0.5,1.687,interpolated
6500,-122.324417,47.66135,747,0.578,1.687,interpolated
6501,-122.324364,47.66135,747,0.638,1.687,matched
6502,-122.324303,47.66135,747,0.707,1.687,interpolated
6503,-122.324249,47.66135,747,0.767,1.687,interpolated
6504,-122.324165,47.66135,747,0.862,1.687,matched
6505,-122.324097,47.66135,747,0.94,1.687,interpolated
6506,-122.32402,47.66135,748,0.035,1.687,matched
6507,-122.323952,47.66135,748,0.14,3.796,interpolated
6508,-122.323898,47.66135,748,0.221,3.796,interpolated
6509,-122.323853,47.66135,748,0.291,3.796,matched
6510,-122.323814,47.66135,748,0.349,3.796,interpolated
6511,-122.323784,47.66135,748,0.395,3.796,interpolated
6512,-122.323784,47.66135,748,0.395,3.796,interpolated
6513,-122.323784,47.66135,748,0.395,3.796,interpolated
6514,-122.323784,47.66135,748,0.395,3.796,interpolated
6515,-122.323784,47.66135,748,0.395,3.796,interpolated
6516,-122.323784,47.66135,748,0.395,3.796,interpolated
6517,-122.323784,47.66135,748,0.395,3.796,interpolated
6518,-122.323784,47.66135,748,0.395,3.796,interpolated
6519,-122.323784,47.66135,748,0.395,3.796,interpolated
6520,-122.323769,47.66135,748,0.419,3.796,interpolated
6521,-122.323753,47.66135,748,0.442,3.796,interpolated
6522,-122.32373,47.66135,748,0.477,3.796,interpolated
6523,-122.323715,47.661346,748,0.5,1.265,matched
6524,-122.3237,47.661346,748,0.523,3.374,interpolated
6525,-122.323669,47.661346,748,0.57,1.265,interpolated
6526,-122.323631,47.661346,748,0.628,1.265,interpolated
6527,-122.323631,47.661346,748,0.628,1.265,interpolated
6528,-122.323601,47.661346,748,0.674,1.265,interpolated
6529,-122.323586,47.661346,748,0.698,1.265,interpolated
6530,-122.32357,47.661346,748,0.721,1.265,matched
6531,-122.323547,47.661346,748,0.756,1.265,interpolated
6532,-122.323517,47.661346,748,0.802,1.265,interpolated
6533,-122.323502,47.661346,748,0.826,1.265,interpolated
6534,-122.323463,47.661346,748,0.884,1.265,interpolated
6535,-122.323448,47.661346,748,0.907,1.265,interpolated
6536,-122.323433,47.661346,748,0.93,1.265,matched
6537,-122.323433,47.661346,748,0.93,1.265,interpolated
6538,-122.323433,47.661346,748,0.93,1.265,interpolated
6539,-122.323448,47.661346,748,0.907,1.265,interpolated
6540,-122.323448,47.661346,748,0.907,1.265,interpolated
6541,-122.323448,47.661346,748,0.907,1.265,interpolated
6542,-122.323448,47.661346,748,0.907,1.265,interpolated
6543,-122.323448,47.661346,748,0.907,1.265,interpolated
6544,-122.323448,47.661346,748,0.907,1.265,interpolated
6545,-122.323448,47.661346,748,0.907,1.265,interpolated
6546,-122.323448,47.661346,748,0.907,1.265,interpolated
6547,-122.323448,47.661346,748,0.907,1.265,interpolated
6548,-122.323448,47.661346,748,0.907,1.265,interpolated
6549,-122.323448,47.661346,748,0.907,1.265,interpolated
6550,-122.323448,47.661346,748,0.907,1.265,interpolated
6551,-122.323448,47.661346,748,0.907,1.265,interpolated
6552,-122.323448,47.661346,748,0.907,1.265,interpolated
6553,-122.323448,47.661346,748,0.907,0.422,interpolated
6554,-122.323448,47.661346,748,0.907,0.422,interpolated
6555,-122.323448,47.661346,748,0.907,0.422,interpolated
6556,-122.323448,47.661346,748,0.907,0.422,interpolated
6557,-122.323448,47.661346,748,0.907,0.422,interpolated
6558,-122.323448,47.661346,748,0.907,0.422,interpolated
6559,-122.323448,47.661346,748,0.907,0.422,interpolated
6560,-122.323448,47.661346,748,0.907,0.422,interpolated
6561,-122.323433,47.661346,748,0.93,0.422,interpolated
6562,-122.323418,47.661346,748,0.953,0.422,interpolated
6563,-122.32338,47.661346,749,0.02,0.422,interpolated
6564,-122.323334,47.661346,749,0.143,0.422,interpolated
6565,-122.323265,47.661346,749,0.326,0.422,matched
6566,-122.323219,47.661346,749,0.449,0.422,interpolated
6567,-122.323135,47.661343,749,0.674,0.844,interpolated
6568,-122.323051,47.661343,749,0.898,0.844,matched
6569,-122.322983,47.661343,750,0.2,0.844,interpolated
6570,-122.322861,47.661301,751,0.294,3.977,matched
6571,-122.322868,47.661251,751,0.677,1.136,interpolated
6572,-122.322868,47.661182,752,0.175,0.0,matched
6573,-122.322876,47.661098,752,0.725,1.704,interpolated
6574,-122.322876,47.661034,753,0.12,1.704,matched
6575,-122.322868,47.66095,753,0.56,1.136,interpolated
6576,-122.322868,47.660885,753,0.9,1.136,matched
6577,-122.322868,47.660816,754,0.171,1.136,interpolated
6578,-122.322868,47.660767,754,0.342,1.136,matched
6579,-122.322876,47.660702,754,0.566,1.704,interpolated
6580,-122.322876,47.660648,754,0.75,1.704,matched
6581,-122.322876,47.660618,754,0.855,1.704,interpolated
6582,-122.322876,47.660568,755,0.003,1.704,interpolated
6583,-122.322876,47.660515,755,0.024,0.568,matched
6584,-122.322868,47.660484,755,0.036,0.0,interpolated
6585,-122.322868,47.66045,755,0.049,0.0,interpolated
6586,-122.322868,47.660416,755,0.063,0.0,matched
6587,-122.322868,47.660385,755,0.075,0.0,interpolated
6588,-122.322861,47.660351,755,0.088,0.568,interpolated
6589,-122.322861,47.660316,755,0.102,0.568,matched
6590,-122.322861,47.660301,755,0.107,0.568,interpolated
6591,-122.322861,47.660282,755,0.115,0.568,interpolated
6592,-122.322861,47.660267,755,0.121,0.568,interpolated
6593,-122.322853,47.660233,755,0.134,1.136,interpolated
6594,-122.322853,47.660217,755,0.14,1.136,matched
6595,-122.322853,47.660183,755,0.154,1.136,interpolated
6596,-122.322853,47.660168,755,0.16,1.136,interpolated
6597,-122.322853,47.660149,755,0.167,1.136,interpolated
6598,-122.322853,47.660133,755,0.173,1.136,interpolated
6599,-122.322853,47.660133,755,0.173,1.136,interpolated
6600,-122.322853,47.660118,755,0.179,1.136,matched
6601,-122.322845,47.660099,755,0.187,1.704,interpolated
6602,-122.322845,47.660084,755,0.193,1.704,interpolated
6603,-122.322845,47.660084,755,0.193,1.704,interpolated
6604,-122.322845,47.660069,755,0.199,1.704,interpolated
6605,-122.322845,47.660069,755,0.199,1.704,interpolated
6606,-122.322845,47.660049,755,0.206,1.704,interpolated
6607,-122.322845,47.660049,755,0.206,1.704,interpolated
6608,-122.322845,47.660034,755,0.212,1.704,interpolated
6609,-122.322845,47.660034,755,0.212,1.704,interpolated
6610,-122.322845,47.660015,755,0.219,1.704,matched
6611,-122.322845,47.66,755,0.225,1.704,interpolated
6612,-122.322845,47.66,755,0.225,1.704,interpolated
6613,-122.322845,47.659985,755,0.231,1.704,interpolated
6614,-122.322845,47.659966,755,0.239,1.704,interpolated
6615,-122.322845,47.65995,755,0.245,1.704,interpolated
6616,-122.322845,47.659935,755,0.251,1.704,interpolated
6617,-122.322845,47.659916,755,0.258,1.704,matched
6618,-122.322845,47.659901,755,0.264,1.704,interpolated
6619,-122.322845,47.659882,755,0.272,1.704,interpolated
6620,-122.322845,47.659866,755,0.278,1.704,interpolated
6621,-122.322845,47.659851,755,0.284,1.704,interpolated
6622,-122.322845,47.659832,755,0.291,1.704,interpolated
6623,-122.322845,47.659817,755,0.297,1.704,matched
6624,-122.322845,47.659801,755,0.303,1.704,interpolated
6625,-122.322845,47.659767,755,0.316,1.704,interpolated
6626,-122.322845,47.659752,755,0.322,1.704,interpolated
6627,-122.322845,47.659733,755,0.33,1.704,interpolated
6628,-122.322845,47.659718,755,0.336,1.704,matched
6629,-122.322845,47.659698,755,0.343,1.704,interpolated
6630,-122.322845,47.659683,755,0.349,1.704,interpolated
6631,-122.322845,47.659668,755,0.355,1.704,interpolated
6632,-122.322845,47.659649,755,0.363,1.704,interpolated
6633,-122.322838,47.659634,755,0.369,2.273,interpolated
